source,reference,translation,z-score,avg-score,annotators
"I haven’t played in adult categories that often in Kouvola, so it is great to play in the finals in my own home area, says Hasu feeling sentimental.","Olen kaukalossa pelannut aikuisia usein Kouvolassa, joten on hienoa pelata finaaliin kotiseudullani, sanoo Hasu tunteensa.","En ole aikuisten sarjoissa kovin usein Kouvolassa pelannutkaan, joten on hienoa pelata finaaleissa kotikulmilla, Hasu tunnelmoi.",0.0723621792857048,49.0,1
Simone Biles nails all-around gold in women's gymnastics,Simone Biles naulitsee kaikkien naisten kultakimpaleista,Simone Biles nappasi kultaa naisten voimistelun moniottelussa,-0.8778482557791071,23.0,1
Others roundly rejected the anime comparison.,Muut hylkäsivät jyrkästi Amerikan vertailun.,Toiset kielsivät animevertailun kiivaasti.,-1.53568624928552,5.0,1
The atmosphere indicates that the going will be downward or level.,"Ilmapiiri osoittaa, että meno tulee laskemaan tai tasoihin.","Tunnelma viittaa siihen, että edessä on laskevaa tai tasaista menoa.",0.620560507207711,64.0,1
"Teija Haltia, who lives in Perniö, was at Salo’s K-Citymarket on Thursday buying bulk sweets, when she saw a funny sign.","Perniössä asuva Teija Haltiala oli Salospoliisissa K-Citymarketissa torstaina ostamassa irtoavia makeisia, kun hän näki hauskan merkin.","Perniössä asuva Teija Haltia oli torstaina ostamassa irtokarkkeja Salon K-Citymarketista, kun silmiin osui hauska kyltti.",0.437827731233709,59.0,1
"Daniel Fernandes, one of several holidaymakers who posted videos of the dramatic fly-by onto social media, said: 'It passed really low twice and there was a point when it looked like it was going to crash.'","Daniel Fernandes, yksi useita lomailijoita, jotka lähettelivät videoita dramaattisesta lentämisestä sosiaaliseen mediaan, totesivat: Nuuskat ovat läpäisseet todella alhaisen kahdesti, ja silloin oli havaittavissa, että se oli syöksykierteessä.","Eräs lukuisista lomailijoista, jotka julkaisivat videoita dramaattisesta ohilennosta sosiaalisessa mediassa, oli Daniel Fernandes, joka sanoi: ”Se meni ohi kahdesti todella matalalla, ja yhdessä kohtaa näytti siltä, että se olisi syöksymässä maahan.”",-1.2433138077271102,13.0,1
"If approached from behind, Mizrachi says, the first thing to do is turn around, so that you can see your attacker and 'clear the line of fire'.","Jos sitä lähestytään, Mizrachi sanoo, että ensimmäinen tehtävä on kääntää ympäriinsä, jotta voitte nähdä teidän hyökkääjänne ja nyökkäsi selvästi palontein.","Mizrachin mukaan, mikäli sinua lähestytään takaa, ensimmäisenä pitää kääntyä, jotta näet hyökkääjäsi ja ”raivaat tulilinjan”.",-0.8778482557791071,23.0,1
"Fellow commentator, Scott Russel, had to make an apology on MacDonald's behalf",Kollega Scott Russelin piti esittää anteeksipyyntö MacDonald ’ n pyhän puolesta,Selostajakollega Scott Russelin täytyi pyytää anteeksi MacDonaldin puolesta.,0.7575656238774771,75.0,1
"Three tents were knocked down, with a total of about 200 people inside them.","Kolme tenttiä hylättiin, yhteensä noin 200 ihmistä.","Kolme telttaa kaatui kumoon, teltoissa oli yhteensä noin 200 ihmistä.",-1.37368364190905,21.0,1
"In 2013, Sillanpää separated from his then partner, and the incident also ended up in the texts of ‘Sinä ansaitset kultaa’ song that was published as a single in 2014.","Vuonna 2013 Sillanpää erotti hänen silloisesta kumppanistaan, ja välikohtaus päättyi myös Sinäjärven Sinäjärven teksteihin, jotka julkaistiin sinkkuna vuonna 2014.","Vuonna 2013 Sillanpää erosi silloisesta kumppanistaan ja tapaus päätyi lopulta myös Sinä ansaitset kultaa -kappaleen teksteihin, joka julkaistiin singlenä vuonna 2014.",0.634701713221963,79.0,1
"Now she's back on coffee, although that day, instead of her usual iced coffee, she went with a blended chai drink, another new addition.","Nyt hän palaa kahville, vaikka tuona päivänä hänen tavallisen kahvikupinsa sijaan hänet sekoittivat sekoitetun t-paidan, uuden lisäyksen.","Nyt hän on palannut kahvin pariin, vaikkakin tuona päivänä hän tilasi tavallisen jääkahvinsa sijaan sekoitetun chai-juoman, joka on yksi uusista lisäyksistä.",0.392310377257875,72.0,1
The result is mean climate temperatures that are actually a few degrees cooler than Earth's today.,"Tuloksena on ilmastoon liittyvät lämpötilat, jotka ovat hieman viileämpiä kuin Euroopassa.",Lopputuloksena ilmaston keskimääräiset lämpötilat ovat itse asiassa muutaman asteen viileämmät kuin Maan nykyiset.,0.9117203828952052,87.0,1
"Then a change followed, after which food has become cheaper year by year.","Sitten muutos seurasi, minkä jälkeen ruoka on tullut halvemmaksi vuodessa.","Sitten seurasi käänne, jonka jälkeen ruoka on tullut halvemmaksi vuosi vuodelta.",0.6205605072077129,64.0,2
The latest data is from June this year.,Viimeisimmät tiedot ovat peräisin tämän vuoden kesäkuusta.,Uusimmat tiedot ovat tämän vuoden kesäkuulta.,0.989631883740803,89.25,4
"In addition, the S-Bonus partners’ information has been received from their cash systems.",Lisäksi S-Bonusin yhteistyökumppanit ovat saaneet käteisautomaateista.,Lisäksi S-bonuskumppaneiden tiedot on saatu niiden kassajärjestelmistä.,-0.33486363063438696,51.0,1
"The 23-year-old Skinner, from Glasgow, said: ""It's a flattering comparison.""","23-vuotias Skinner, Glasgow ’ sta, sanoi: 5 min Stephanilla imartelevaa verta.",23-vuotias glasgowlainen Skinner sanoi: ”Vertailu on imarteleva.”,-1.40777330610371,8.5,2
"The man did not got stuck under it, but the tractor did manage to knock the man so hard that he was badly hurt and was taken to the central hospital for further examinations.","Mies ei nukkunut sen alle, vaan traktori onnistui lyömään miehen niin kovasti, että hän oli pahasti loukkaantunut ja hänet otettiin sairaalaan keskussairaalaan.","Mies ei jäänyt sen alle, mutta traktori ehti kuitenkin tönäistä miestä sen verran, että hänet kuljetettiin keskussairaalaan jatkotutkimuksiin vakavasti loukkaantuneena.",0.328188065649308,56.0,1
"The police will publicly share the methods, if they anticipate a threat from them.","Poliisi jakaa julkisesti metodit, jos he ennakoivat heidän uhkaansa.","Menetelmistä poliisi kertoo julkisesti, jos se ennakoi niiden aiheuttavan uhkaa.",0.0071776243433696795,52.0,1
"Kendall Jenner, 20, model and fourth daughter of mother-manager Kris's Kardashian-Jenner clan, is on the cover of US Vogue's coveted September issue.","Kendall Jennerin, 20, malli- ja neljäs tytär äitini Kardashian-Kardashian-Jennerin klaanissa on Yhdysvaltojen Voguen kukkuloiden kannalla, jossa hän pyrkii syyskuussa.","Kendall Jenner, 20, malli ja äiti-manageri Kris Kardashian-Jennerin klaanin neljäs tytär, on Yhdysvaltojen Voguen halutun syyskuun numeron kannessa.",-1.30442897449074,23.0,1
They also hold another record: they are also the biggest fish in the arctic area.,Heillä on myös toinen ennätys: He ovat myös arktisen alueen suurimpia kaloja.,Niiden hallussa on myös toinen ennätys: ne ovat arktisen alueen suurimpia kaloja.,1.27530738684133,97.5,2
"“We will get the online ratings only later”, says Pokkinen.","Veikkaukset saavat online-luokituksen vain myöhemmin”, sanoo Pokkinen.","""Verkon katsojaluvut saamme vasta myöhemmin""., Pokkinen kertoo",-0.841301700584306,24.0,2
"The units can be used in military operations already during the conscript training, if necessary.","Yksikköjä voidaan käyttää sotilasoperaatioissa jo silloin, kun se on välttämätöntä.",Yksiköitä voidaan tarpeen vaatiessa käyttää sotatoimissa jo varusmieskoulutuksen aikana.,-0.611882300307629,43.0,1
"The offence was even greater, coming from a supposed friend.","Rikos oli vielä suurempi, kun oli olemassa ystävä.","Loukkaus oli vielä pahempi, kun se tuli oletetulta ystävältä.",-1.23517430707243,25.0,1
"""He found an apartment, he was dating a girl,"" Louis Galicia told KGO.","He huusi asuntoa, hän oli tyttömäinen, Louis Galicia kertoi KGO :lle.","”Hän löysi asunnon ja tapaili erästä tyttöä”, Louis Galicia kertoi KGO:lle.",-0.9408419705446048,33.5,2
"According to the sentence, Posti could have retained just that part of the initiator’s wages that was equal to the initiation part of the whole day’s work.","Tuomion mukaan Posti olisi voinut säilyttää vain sen osan, jonka alullepanijan palkat ovat olleet tasa-arvoisia.","Tuomion mukaan Posti olisi voinut pidättää perehdyttäjän palkasta vain osan, joka vastasi perehdyttämisen osuutta koko päivän työstä.",-0.508000299180163,46.0,1
"The characters in the film are tested by illnesses, deaths, or sudden losses for no particular reason, but the surface remains decorative.","Elokuvantekijöitä testataan sairauksilla, kuolleilla, äkillisillä menetyksillä ilman mitään erityistä syytä, mutta pinta pysyy koristeellisena.","Elokuvan henkilöitä koettelevat sairaudet, kuolemat tai muuten vain äkilliset menetykset, mutta pinta pysyy yhtä koreana.",0.7041017298109409,57.0,1
"So it appears that there were multiple armed combatants out here and that they were actively engaged,"" Philadelphia police Captain Anthony Ginaldi told the station.","Näin ollen näyttää siltä, että täällä oli useita aseistautuneita taistelijoita ja että he osallistuivat aktiivisesti, Philadelphian poliisitarkastaja Anthony Ginaldi kertoi uutistoimistolle.","”Näyttää siis siltä, että täällä oli useita aseistettuja taistelijoita, ja että he olivat aktiivisessa taistelussa”, Philadelphian poliisipäällikkö Anthony Ginaldi kertoi asemalle.",1.29262105369591,98.0,2
"In the Court of Appeal’s opinion, Tola and Waroma had no special reason to conduct an unusually extensive inspection.",Tolalla ja Waromalla ei ole mitään erityistä syytä ryhtyä epätavallisen laajaan tarkastustuomioistuimeen.,Tolalla ja Waromalla ei hovioikeuden mielestä ollut erityistä syytä tehdä tavanomaista laajempaa tarkastusta.,1.02257261435052,75.0,1
Professor: The Ministry of the Interior’s definition of document access policy is unlawful,Professori: Sisäministeriössä asiakirjojen määritelmän käyttöoikeus on laitonta - Kotimaan uutiset - Ilta-Sanomat,Professori: Sisäministeriön asiakirjajulkisuuslinjaus on lainvastainen,-0.497804458169661,26.0,1
The bombs were probably hidden in a flower pot and then detonated using cell phones.,Pommit olivat luultavasti piilossa kukkapenkille ja sen jälkeen poltettiin käyttämällä solupuhelimia.,Pommit oli kätketty ilmeisesti kukkaruukkuun ja räjäytetty kännyköiden avulla.,-0.33718276119234303,32.0,1
"WCCB, a local news affiliate in Charlotte, reported Phillip recently left the campaign.","WCCB, paikallinen uutissivusto Charlottessa, raportoi Phillipin hiljattain kampanjasta.","WCCB, paikallinen uutistytäryhtiö Charlotessa raportoi Phillipin lähteneen äskettäin kampanjasta.",0.33801967178546993,47.0,1
"Tom Rosenthal, another longtime customer, went faithfully to Verb starting in 2003.","Tom Rosenthal, toinen Lentopalloliitto, meni uskollisesti Verdiin vuonna 2003.","Toinen pitkäaikainen asiakas, Tom Rosenthal, kävi Verbissä uskollisesti vuodesta 2003 alkaen.",-1.35295347331151,10.0,1
You then grasp the gun between your forearm and shoulder before hitting them in the face with your free elbow.,"Ymmärrätte silloin, että teidän kantanne ja kantanne on asetettu etusijalle, ennen kuin ryhdytte niiden taakse.","Sen jälkeen nappaat aseen kyynärvarren ja olkapään väliin, ennen kuin lyöt hyökkääjää kasvoihin vapaalla kyynärpäälläsi.",-1.6818724700647198,1.0,1
"First and foremost, Erdogan needs all the friends he can get after he was nearly ousted from power last month in a failed coup.","Ennen kaikkea Erdogan tarvitsee kaikkia ystäviä, joita hän voi saada sen jälkeen, kun hänet lähes häädettiin vallasta viime kuussa epäonnistuneessa vallankaappauksessa.","Ensinnäkin Erdogan tarvitsee kaikki mahdolliset ystävät sen jälkeen, kun hänet lähes syrjäytettiin vallasta viime kuun epäonnistuneessa vallankaappauksessa.",1.05911916954532,76.0,1
The election date is now set to be October 29th.,Vaalipäivä on nyt lokakuussa 29. lokakuuta.,Vaalipäiväksi on nyt päätetty lokakuun 29.,0.831288689638585,76.0,1
"She has been on television for nearly her whole life, and she has grown up in the Kardashian era.","Hän on ollut televisiossa lähes koko elämän ajan, ja hän on kasvanut Kardashianin aikakaudella.",Hän on ollut televisiossa lähes koko elämänsä ja kasvanut Kardashianeiden aikakaudella.,1.02257261435052,75.0,1
"In particular, Russian exports to Iran jumped by 91.5 percent and amounted to $697 million.","Erityisesti Venäjän vienti Iraniin myi 91,5 prosenttia ja oli 697 miljoonaa dollaria.","Varsinkin Venäjän vienti Iraniin kohosi 91,5 prosentilla ollen yhteensä 697 miljoonaa dollaria.",0.138730210543496,51.0,1
"Hasu, who currently lives in Helsinki, eagerly awaits for games in front of a familiar crowd.","Hasu, joka elää tällä hetkellä Helsingissä, odottaa innokkaasti kisoja tutulla väkivallalla.",Nykyään Helsingissä asuva Hasu odottaa innolla pelejä tutun yleisön edessä.,0.368492034230493,51.0,1
"Some 140,000 people have a heart attack in England every year, and a quarter of these go on to have another attack or a stroke.","Noin 140 000 ihmistä on Englannissa vuosittain sydänkohta, ja neljäsosa näistä on hyökännyt toisiaan vastaan.","Noin 140 000 ihmistä saa joka vuosi sydänkohtauksen Englannissa, ja neljännes näistä saa toisen kohtauksen tai aivohalvauksen.",-0.958155637399182,33.0,1
"Ms. Zhu criticized the company's mostly white, all-male leadership and ended her essay with a hashtag: #DeleteSnapchat.","Musta Zhu on moittinut yhtiötä, joka koostuu enimmäkseen valkoisesta, kaikista miespuolisista johtajuuksista ja päättyi hänen satiirilehtiinsä: Genderiin.",Zhu arvosteli yhtiön pääasiassa valkoista miesjohtoa ja päätti kirjoitelmansa hashtagilla #DeleteSnapchat (#PoistaSnapchat),-2.031602982383,2.0,1
"""The majority of our guests are Arabs and they demanded Israel's code to be deleted,"" the employee was quoted as saying by Lanzmann.","Hartikaisen suurin osa vieraistamme on arabeja, ja he vaativat Israelin korruptiokoodia poistettavaksi, työntekijä ilmoitti lainanneensa Lanzmannin sanomisia.","”Suurin osa vieraistamme on arabeja, ja he vaativat Israelin suuntanumeron poistoa”, työntekijän kerrotaan sanoneen Lanzmannin mukaan.",0.0806643738754774,63.0,4
"A seven-year-project tracked over 54,000 people.",Seitsemän ja vuotta 2000 käynnistetty hanke on yli 54 000.,Seitsemän vuotta kestänyt projekti tarkkaili yli 54 000 henkilöä.,-1.14860597279954,27.5,4
